customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C01258,Female,0,No,No,69,Yes,No,One year,No,Credit card (automatic),59.18,4114.17,No
C01259,Male,0,No,Yes,44,Yes,Fiber optic,Two year,Yes,Electronic check,76.27,3408.74,No
C01260,Male,0,Yes,Yes,46,Yes,DSL,Month-to-month,No,Credit card (automatic),18.78,783.79,Yes
C01261,Male,0,Yes,No,25,Yes,DSL,Month-to-month,Yes,Electronic check,84.6,2094.04,Yes
C01262,Male,1,No,No,13,Yes,Fiber optic,One year,Yes,Credit card (automatic),85.29,1100.12,No
C01263,Male,0,No,No,53,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),84.56,4458.23,No
C01264,Female,0,Yes,Yes,70,Yes,Fiber optic,Month-to-month,No,Electronic check,34.67,2522.77,Yes
C01265,Male,0,Yes,Yes,45,Yes,DSL,One year,No,Mailed check,44.08,1963.11,No
C01266,Male,0,Yes,No,30,Yes,DSL,Month-to-month,No,Electronic check,43.23,1320.32,No
C01267,Female,0,Yes,Yes,58,Yes,Fiber optic,Two year,Yes,Mailed check,115.93,6731.58,Yes
C01268,Male,0,Yes,No,28,Yes,No,Month-to-month,No,Credit card (automatic),24.89,682.41,No
C01269,Female,0,No,Yes,16,Yes,Fiber optic,Two year,No,Bank transfer (automatic),61.73,952.25,No
C01270,Female,0,No,No,13,Yes,No,Month-to-month,Yes,Electronic check,106.87,1492.1,No
C01271,Female,0,No,No,35,Yes,No,Month-to-month,No,Mailed check,96.49,3366.06,Yes
C01272,Male,0,No,Yes,57,Yes,DSL,Month-to-month,Yes,Credit card (automatic),101.89,5851.51,Yes
C01273,Male,0,Yes,No,23,Yes,DSL,One year,No,Bank transfer (automatic),117.17,2694.43,No
C01274,Male,1,Yes,No,62,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),57.5,3542.06,No
C01275,Female,0,Yes,Yes,24,Yes,No,Month-to-month,Yes,Bank transfer (automatic),49.58,1195.33,No
C01276,Male,0,No,No,58,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),21.13,1240.95,No
C01277,Male,0,No,Yes,31,Yes,No,One year,Yes,Credit card (automatic),33.3,1008.82,Yes
C01278,Male,0,No,No,17,No,DSL,Month-to-month,No,Credit card (automatic),75.33,1242.38,No
C01279,Female,0,Yes,Yes,36,Yes,DSL,One year,No,Bank transfer (automatic),34.08,1250.69,No
C01280,Female,0,No,No,25,Yes,Fiber optic,Month-to-month,No,Electronic check,93.1,2333.32,Yes
C01281,Male,0,Yes,No,8,Yes,Fiber optic,One year,No,Mailed check,21.8,141.8,No
C01282,Male,0,Yes,No,63,Yes,DSL,One year,Yes,Credit card (automatic),44.47,2754.69,No
C01283,Male,0,Yes,No,71,Yes,Fiber optic,Two year,Yes,Electronic check,88.94,6332.2,Yes
C01284,Male,0,Yes,Yes,19,Yes,DSL,One year,Yes,Mailed check,44.06,741.24,Yes
C01285,Female,0,Yes,Yes,53,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),92.33,4880.46,Yes
C01286,Female,1,Yes,Yes,29,Yes,No,Month-to-month,No,Electronic check,119.58,3474.57,Yes
C01287,Female,0,No,Yes,52,Yes,No,One year,Yes,Bank transfer (automatic),99.3,5250.48,No
C01288,Female,0,Yes,Yes,62,Yes,Fiber optic,Month-to-month,Yes,Mailed check,52.87,3278.46,Yes
C01289,Male,0,Yes,Yes,10,No,Fiber optic,Two year,No,Credit card (automatic),109.86,1083.54,No
C01290,Male,0,No,Yes,30,Yes,Fiber optic,One year,No,Bank transfer (automatic),23.22,710.83,No
C01291,Male,0,Yes,No,48,Yes,DSL,Month-to-month,No,Electronic check,91.95,4377.77,No
C01292,Female,0,No,No,18,Yes,DSL,Month-to-month,Yes,Credit card (automatic),20.38,355.89,Yes
C01293,Male,0,No,No,11,Yes,DSL,Month-to-month,No,Electronic check,35.8,395.27,Yes
C01294,Female,0,No,No,14,Yes,No,Month-to-month,Yes,Mailed check,118.73,1693.7,No
C01295,Female,0,Yes,Yes,30,Yes,No,Month-to-month,No,Mailed check,54.81,1610.65,Yes
C01296,Male,0,Yes,Yes,42,Yes,Fiber optic,One year,Yes,Credit card (automatic),101.69,4270.69,Yes
C01297,Male,0,No,Yes,36,Yes,Fiber optic,Month-to-month,No,Electronic check,56.36,1939.41,Yes
C01298,Male,0,Yes,No,28,Yes,DSL,Month-to-month,Yes,Electronic check,103.68,2928.87,No
C01299,Female,0,Yes,Yes,25,Yes,Fiber optic,Month-to-month,Yes,Electronic check,116.47,2900.23,Yes
C01300,Male,0,No,No,1,No,Fiber optic,Month-to-month,Yes,Electronic check,62.42,156.64,Yes
C01301,Female,0,No,Yes,14,Yes,Fiber optic,Month-to-month,No,Mailed check,75.05,1068.27,No
C01302,Male,0,Yes,Yes,3,Yes,DSL,One year,Yes,Electronic check,82.12,203.01,Yes
C01303,Female,0,No,Yes,49,Yes,No,Month-to-month,Yes,Mailed check,113.35,5499.47,No
C01304,Female,1,No,Yes,37,Yes,Fiber optic,One year,No,Electronic check,44.19,1668.11,No
C01305,Male,0,No,No,22,Yes,No,One year,Yes,Electronic check,80.35,1857.52,No
C01306,Female,0,Yes,No,58,Yes,No,Two year,Yes,Bank transfer (automatic),51.12,3039.47,No
C01307,Female,0,Yes,Yes,27,Yes,No,Month-to-month,No,Bank transfer (automatic),40.13,1022.88,No
C01308,Male,0,Yes,No,65,Yes,DSL,Month-to-month,Yes,Electronic check,26.66,1743.06,No
C01309,Female,0,No,Yes,7,Yes,DSL,Month-to-month,No,Mailed check,81.31,625.52,Yes
C01310,Male,0,Yes,Yes,28,Yes,DSL,Month-to-month,Yes,Electronic check,107.97,2956.1,Yes
C01311,Female,1,No,Yes,10,Yes,DSL,Two year,No,Bank transfer (automatic),53.84,590.27,Yes
C01312,Male,0,Yes,Yes,17,Yes,Fiber optic,One year,Yes,Electronic check,74.37,1229.15,No
C01313,Male,0,Yes,No,54,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),83.5,4498.23,No
C01314,Female,1,No,Yes,49,Yes,Fiber optic,Month-to-month,Yes,Electronic check,60.29,2968.04,No
C01315,Female,0,Yes,Yes,13,No,DSL,One year,No,Credit card (automatic),110.14,1485.24,Yes
C01316,Female,0,No,No,8,No,No,Month-to-month,Yes,Electronic check,55.0,516.6,No
C01317,Female,0,Yes,Yes,10,Yes,DSL,One year,Yes,Mailed check,30.75,291.35,Yes
C01318,Female,0,Yes,No,62,Yes,DSL,One year,No,Bank transfer (automatic),32.69,2002.8,No
C01319,Male,0,No,Yes,66,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),108.87,7158.11,Yes
C01320,Female,1,No,Yes,52,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),118.78,6215.54,Yes
C01321,Male,0,No,Yes,38,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),47.47,1853.64,No
C01322,Male,0,Yes,Yes,55,Yes,DSL,Month-to-month,Yes,Mailed check,32.65,1840.47,No
C01323,Female,0,Yes,Yes,27,Yes,Fiber optic,Month-to-month,Yes,Electronic check,67.19,1827.62,Yes
C01324,Male,0,Yes,Yes,38,Yes,DSL,Month-to-month,No,Mailed check,90.37,3452.48,Yes
C01325,Male,1,No,No,24,Yes,DSL,Month-to-month,No,Electronic check,80.47,1919.76,No
C01326,Male,0,No,Yes,20,Yes,Fiber optic,One year,Yes,Credit card (automatic),115.01,2293.34,No
C01327,Male,0,No,No,9,Yes,DSL,One year,Yes,Mailed check,101.41,955.39,No
C01328,Female,0,Yes,No,42,Yes,DSL,One year,No,Mailed check,106.64,4492.09,No
C01329,Male,0,Yes,Yes,14,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),73.25,1001.84,No
C01330,Female,0,No,No,47,Yes,No,One year,No,Mailed check,51.38,2469.83,No
C01331,Female,0,Yes,Yes,20,Yes,No,Two year,Yes,Electronic check,89.58,1761.21,No
C01332,Male,0,No,No,59,No,Fiber optic,Month-to-month,No,Mailed check,62.78,3711.3,Yes
C01333,Female,0,Yes,Yes,49,Yes,DSL,Month-to-month,No,Mailed check,47.35,2258.15,No
C01334,Female,0,Yes,No,22,Yes,DSL,Two year,No,Credit card (automatic),33.53,690.37,No
C01335,Female,0,No,No,12,Yes,DSL,Month-to-month,No,Electronic check,71.84,863.04,Yes
C01336,Male,0,Yes,Yes,68,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),78.61,5310.67,Yes
C01337,Female,0,Yes,No,3,Yes,Fiber optic,Month-to-month,No,Electronic check,76.02,216.6,Yes
C01338,Female,0,No,Yes,71,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),29.89,2182.85,Yes
C01339,Female,0,No,Yes,8,Yes,Fiber optic,Month-to-month,Yes,Electronic check,76.14,602.88,Yes
C01340,Male,0,Yes,Yes,34,No,DSL,Month-to-month,No,Electronic check,35.18,1241.11,Yes
C01341,Female,0,No,Yes,20,No,Fiber optic,One year,No,Mailed check,85.7,1674.96,No
C01342,Male,0,Yes,Yes,57,No,DSL,Month-to-month,Yes,Mailed check,61.8,3550.05,Yes
C01343,Male,0,No,No,17,Yes,Fiber optic,Two year,No,Electronic check,104.58,1727.85,Yes
C01344,Male,1,Yes,No,71,Yes,Fiber optic,Month-to-month,Yes,Electronic check,97.38,6901.49,No
C01345,Male,0,Yes,No,42,Yes,Fiber optic,Two year,No,Bank transfer (automatic),91.89,3888.85,Yes
C01346,Male,0,No,Yes,5,Yes,Fiber optic,Two year,Yes,Credit card (automatic),89.48,448.04,No
C01347,Male,0,Yes,No,66,Yes,Fiber optic,One year,Yes,Mailed check,75.17,5008.34,No
C01348,Female,0,Yes,No,11,Yes,DSL,Two year,Yes,Mailed check,24.23,299.91,No
C01349,Male,0,No,No,11,Yes,DSL,One year,No,Mailed check,84.86,918.04,No
C01350,Female,0,No,No,65,Yes,Fiber optic,Two year,Yes,Mailed check,65.63,4330.8,No
C01351,Female,1,Yes,No,1,Yes,DSL,Month-to-month,Yes,Electronic check,65.89,87.71,Yes
C01352,Male,0,No,Yes,14,Yes,Fiber optic,Month-to-month,No,Electronic check,56.66,781.06,No
C01353,Female,1,No,Yes,22,Yes,Fiber optic,One year,No,Bank transfer (automatic),112.77,2488.23,Yes
C01354,Female,0,Yes,No,28,Yes,No,Month-to-month,Yes,Mailed check,43.44,1220.87,Yes
C01355,Female,0,Yes,Yes,6,Yes,No,Two year,Yes,Mailed check,50.29,311.82,Yes
C01356,Female,1,No,Yes,27,Yes,DSL,Two year,No,Electronic check,116.23,3131.12,No
C01357,Male,0,No,No,13,No,No,Month-to-month,Yes,Bank transfer (automatic),100.64,1326.95,No
C01358,Female,0,No,No,43,Yes,Fiber optic,Two year,No,Electronic check,19.44,875.41,Yes
C01359,Male,0,Yes,Yes,29,No,Fiber optic,Month-to-month,No,Mailed check,110.42,3223.46,Yes
C01360,Female,0,Yes,No,31,Yes,DSL,Month-to-month,No,Mailed check,41.12,1294.3,Yes
C01361,Female,0,Yes,Yes,69,Yes,No,Month-to-month,Yes,Credit card (automatic),90.01,6205.66,Yes
C01362,Male,0,Yes,Yes,5,Yes,DSL,Month-to-month,No,Credit card (automatic),74.41,327.75,Yes
C01363,Female,0,Yes,No,26,Yes,No,One year,Yes,Credit card (automatic),72.75,1835.03,No
C01364,Female,0,Yes,Yes,23,Yes,DSL,One year,Yes,Bank transfer (automatic),91.23,2062.91,No
C01365,Female,0,Yes,Yes,33,Yes,Fiber optic,Month-to-month,No,Electronic check,39.13,1270.39,No
C01366,Male,0,No,Yes,39,Yes,Fiber optic,One year,No,Mailed check,34.22,1418.17,No
C01367,Female,0,No,No,46,Yes,DSL,One year,No,Mailed check,84.5,3949.58,No
C01368,Male,0,Yes,No,23,Yes,DSL,Month-to-month,No,Bank transfer (automatic),47.64,1066.05,No
C01369,Female,0,Yes,No,64,Yes,Fiber optic,Month-to-month,Yes,Mailed check,117.34,7532.25,Yes
C01370,Male,0,Yes,No,17,Yes,DSL,Two year,Yes,Mailed check,64.05,1085.47,No
C01371,Male,0,No,Yes,43,Yes,Fiber optic,Two year,No,Electronic check,29.38,1275.14,No
C01372,Female,0,Yes,No,56,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),87.95,4897.77,No
C01373,Female,0,No,No,27,Yes,No,Month-to-month,No,Credit card (automatic),49.23,1441.3,No
C01374,Male,0,No,No,70,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),33.16,2414.42,No
C01375,Male,0,No,No,22,Yes,DSL,One year,Yes,Credit card (automatic),61.13,1330.23,No
C01376,Female,0,No,Yes,33,Yes,DSL,Month-to-month,Yes,Credit card (automatic),116.35,3809.73,No
C01377,Male,0,No,Yes,10,Yes,DSL,One year,No,Bank transfer (automatic),59.97,645.97,No
C01378,Female,0,Yes,Yes,34,Yes,No,Month-to-month,Yes,Bank transfer (automatic),53.43,1756.14,Yes
C01379,Female,0,Yes,No,41,Yes,No,One year,Yes,Credit card (automatic),63.34,2639.24,No
C01380,Female,0,No,No,27,Yes,Fiber optic,Month-to-month,Yes,Electronic check,19.24,525.75,No
C01381,Female,1,Yes,Yes,23,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),31.58,654.64,No
C01382,Male,1,No,No,7,Yes,No,Month-to-month,No,Mailed check,104.67,725.1,Yes
C01383,Female,0,No,No,52,Yes,No,Two year,Yes,Bank transfer (automatic),117.76,6090.73,No
C01384,Male,0,Yes,Yes,71,Yes,No,One year,No,Mailed check,34.11,2429.9,No
C01385,Female,0,Yes,Yes,3,Yes,No,One year,No,Bank transfer (automatic),72.62,220.74,No
C01386,Male,0,Yes,No,4,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),116.57,398.91,Yes
C01387,Female,0,Yes,No,48,Yes,DSL,Month-to-month,Yes,Credit card (automatic),33.97,1613.85,Yes
C01388,Male,0,Yes,No,29,Yes,Fiber optic,Two year,No,Credit card (automatic),37.0,1101.74,Yes
C01389,Male,0,No,Yes,71,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),112.54,8027.69,Yes
C01390,Female,0,Yes,Yes,62,Yes,Fiber optic,Two year,No,Electronic check,89.98,5560.61,Yes
C01391,Female,0,Yes,Yes,46,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),33.5,1563.89,Yes
C01392,Female,0,Yes,Yes,25,Yes,DSL,Month-to-month,Yes,Credit card (automatic),58.14,1466.82,Yes
C01393,Female,0,No,No,56,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),23.74,1326.81,Yes
C01394,Male,1,Yes,Yes,36,Yes,Fiber optic,One year,No,Bank transfer (automatic),62.13,2259.87,No
C01395,Female,0,No,Yes,6,Yes,DSL,Two year,No,Electronic check,97.35,537.84,Yes
C01396,Male,0,Yes,No,39,Yes,Fiber optic,One year,Yes,Mailed check,74.51,2905.94,No
C01397,Male,0,Yes,No,38,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.04,3113.32,Yes
C01398,Female,0,No,No,61,Yes,No,Two year,No,Bank transfer (automatic),51.34,3129.03,Yes
C01399,Male,0,Yes,Yes,52,Yes,Fiber optic,Month-to-month,Yes,Mailed check,34.46,1863.17,No
C01400,Male,0,Yes,No,3,No,Fiber optic,Two year,No,Electronic check,19.34,42.04,Yes
C01401,Male,0,No,No,24,Yes,DSL,One year,Yes,Bank transfer (automatic),101.77,2508.73,No
C01402,Male,0,Yes,Yes,6,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),82.94,482.46,Yes
C01403,Female,0,No,Yes,27,Yes,Fiber optic,Month-to-month,Yes,Electronic check,41.39,1063.29,Yes
C01404,Female,0,No,No,68,Yes,Fiber optic,Month-to-month,Yes,Mailed check,60.68,4159.51,Yes
C01405,Female,0,No,Yes,66,No,No,Month-to-month,Yes,Mailed check,99.75,6606.7,Yes
C01406,Female,0,No,No,19,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),72.95,1502.0,No
C01407,Male,0,No,No,10,Yes,DSL,Month-to-month,Yes,Credit card (automatic),48.62,437.24,Yes
C01408,Male,1,Yes,Yes,66,Yes,DSL,Month-to-month,Yes,Credit card (automatic),45.25,3004.32,No
C01409,Female,0,Yes,No,6,Yes,Fiber optic,One year,Yes,Electronic check,40.2,260.8,Yes
C01410,Female,0,Yes,Yes,22,Yes,Fiber optic,Two year,No,Mailed check,102.02,2297.35,No
C01411,Female,0,No,Yes,60,No,No,Month-to-month,No,Credit card (automatic),77.35,4667.49,Yes
C01412,Male,0,No,Yes,70,No,Fiber optic,Month-to-month,No,Credit card (automatic),90.33,6308.7,Yes
C01413,Female,0,No,No,33,Yes,Fiber optic,Month-to-month,Yes,Mailed check,105.73,3435.54,Yes
C01414,Female,0,No,Yes,18,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),118.66,2153.21,Yes
C01415,Female,1,Yes,Yes,57,Yes,Fiber optic,Two year,Yes,Electronic check,43.45,2495.37,No
C01416,Male,0,Yes,No,8,Yes,Fiber optic,One year,No,Bank transfer (automatic),36.45,323.17,Yes
C01417,Male,0,No,No,47,Yes,Fiber optic,Two year,No,Credit card (automatic),65.12,3046.17,No
C01418,Male,0,No,No,40,Yes,Fiber optic,Month-to-month,No,Electronic check,21.58,877.11,Yes
C01419,Male,0,Yes,No,47,Yes,DSL,One year,No,Bank transfer (automatic),98.76,4564.51,No
C01420,Male,0,No,Yes,44,Yes,No,Month-to-month,No,Mailed check,108.14,4706.7,Yes
C01421,Male,0,No,Yes,24,No,DSL,Two year,No,Credit card (automatic),87.98,2158.3,No
C01422,Male,0,No,Yes,24,Yes,DSL,Two year,Yes,Electronic check,45.34,1097.15,No
C01423,Male,0,Yes,No,18,Yes,DSL,One year,No,Electronic check,30.56,573.87,No
C01424,Female,0,Yes,No,38,Yes,DSL,Two year,Yes,Electronic check,56.98,2135.32,No
C01425,Female,1,No,Yes,26,Yes,Fiber optic,Month-to-month,No,Electronic check,103.0,2641.73,No
C01426,Male,0,Yes,No,62,Yes,DSL,Two year,No,Credit card (automatic),53.48,3294.58,No
C01427,Male,1,No,No,67,Yes,DSL,Month-to-month,Yes,Credit card (automatic),21.49,1451.71,No
C01428,Female,0,No,Yes,18,Yes,Fiber optic,Month-to-month,Yes,Mailed check,45.98,861.94,Yes
C01429,Male,1,Yes,Yes,27,Yes,Fiber optic,Month-to-month,Yes,Mailed check,118.97,3199.73,No
C01430,Male,0,No,No,32,Yes,DSL,Two year,No,Mailed check,87.02,2701.66,No
C01431,Male,0,No,No,9,Yes,Fiber optic,Two year,No,Bank transfer (automatic),109.89,1009.06,Yes
C01432,Female,1,Yes,No,29,Yes,Fiber optic,Two year,Yes,Mailed check,97.04,2827.51,Yes
C01433,Female,0,No,Yes,21,Yes,No,Two year,No,Credit card (automatic),73.05,1558.01,No
C01434,Female,1,No,Yes,2,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),33.17,109.16,Yes
C01435,Female,0,No,Yes,47,Yes,DSL,Two year,No,Credit card (automatic),53.56,2556.2,No
C01436,Female,0,Yes,Yes,1,Yes,Fiber optic,Two year,No,Bank transfer (automatic),77.54,145.58,No
C01437,Male,0,No,Yes,53,Yes,Fiber optic,Month-to-month,No,Mailed check,106.8,5661.82,No
C01438,Female,0,Yes,No,5,No,DSL,Month-to-month,Yes,Mailed check,45.4,205.4,No
C01439,Male,0,No,No,39,Yes,No,One year,No,Mailed check,30.37,1236.47,Yes
C01440,Male,0,No,No,1,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),75.0,120.42,Yes
C01441,Female,0,No,Yes,72,Yes,No,Two year,Yes,Credit card (automatic),36.0,2580.36,No
C01442,Female,0,No,Yes,1,Yes,Fiber optic,Two year,Yes,Electronic check,80.26,135.55,No
C01443,Male,0,Yes,Yes,54,No,Fiber optic,Two year,Yes,Credit card (automatic),44.88,2427.25,No
C01444,Male,0,Yes,No,71,Yes,Fiber optic,Two year,Yes,Mailed check,41.56,3014.58,No
C01445,Male,0,No,Yes,59,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),58.72,3550.94,No
C01446,Female,0,No,Yes,5,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),78.51,524.6,Yes
C01447,Female,0,No,No,18,No,No,Month-to-month,Yes,Mailed check,73.62,1328.27,Yes
C01448,Female,0,No,Yes,26,No,Fiber optic,One year,Yes,Bank transfer (automatic),42.96,1187.73,No
C01449,Female,0,No,No,0,Yes,No,Month-to-month,No,Mailed check,108.89, ,Yes
C01450,Female,0,No,Yes,32,Yes,No,Two year,Yes,Credit card (automatic),29.21,982.07,No
C01451,Male,1,No,Yes,39,Yes,No,Month-to-month,No,Bank transfer (automatic),22.03,880.39,No
C01452,Female,0,No,No,31,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.48,2511.44,Yes
C01453,Male,0,Yes,No,68,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),30.59,2011.42,No
C01454,Male,0,Yes,No,16,No,DSL,One year,No,Mailed check,69.5,1110.56,No
C01455,Male,0,Yes,No,7,Yes,Fiber optic,Month-to-month,No,Electronic check,115.08,772.89,Yes
C01456,Female,0,No,No,56,No,DSL,Month-to-month,No,Mailed check,89.26,4961.7,No
C01457,Female,0,No,No,41,Yes,DSL,Month-to-month,No,Bank transfer (automatic),80.98,3248.4,No
C01458,Female,0,No,Yes,8,Yes,DSL,Month-to-month,No,Electronic check,76.63,586.7,No
C01459,Male,0,Yes,Yes,34,Yes,No,Month-to-month,Yes,Electronic check,36.31,1225.83,No
C01460,Male,1,No,No,70,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.13,4358.32,No
C01461,Male,1,Yes,Yes,52,Yes,Fiber optic,Month-to-month,Yes,Electronic check,52.94,2752.26,Yes
C01462,Male,0,No,No,53,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),115.21,6158.75,Yes
C01463,Male,0,Yes,Yes,24,No,Fiber optic,Month-to-month,Yes,Electronic check,42.72,980.48,No
C01464,Male,0,Yes,No,66,Yes,Fiber optic,Month-to-month,Yes,Electronic check,66.09,4264.76,No
C01465,Female,0,Yes,Yes,61,Yes,Fiber optic,Two year,No,Credit card (automatic),113.68,6961.05,Yes
C01466,Female,0,No,Yes,54,Yes,Fiber optic,Month-to-month,Yes,Mailed check,98.5,5316.66,Yes
C01467,Female,0,Yes,Yes,45,Yes,Fiber optic,Month-to-month,No,Mailed check,116.38,5233.73,Yes
C01468,Female,0,No,Yes,23,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),80.05,1805.51,Yes
C01469,Male,0,No,Yes,45,Yes,Fiber optic,Month-to-month,No,Electronic check,52.05,2387.71,No
C01470,Male,0,No,No,21,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),102.32,2127.77,No
C01471,Female,1,No,No,10,Yes,No,Month-to-month,No,Credit card (automatic),47.73,433.12,No
C01472,Male,1,No,No,47,Yes,DSL,One year,No,Bank transfer (automatic),34.81,1719.78,No
C01473,Female,0,Yes,Yes,7,No,DSL,One year,Yes,Mailed check,90.04,664.86,Yes
C01474,Female,0,No,No,38,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),83.17,3158.45,Yes
C01475,Female,1,No,Yes,34,Yes,DSL,One year,No,Bank transfer (automatic),107.65,3538.04,No
C01476,Male,0,No,Yes,48,Yes,Fiber optic,Month-to-month,Yes,Electronic check,116.12,5561.99,Yes
C01477,Female,0,No,Yes,45,Yes,DSL,Two year,Yes,Credit card (automatic),105.43,4743.27,No
C01478,Female,0,No,No,37,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),24.12,965.62,No
C01479,Female,0,Yes,Yes,7,Yes,DSL,One year,Yes,Credit card (automatic),85.78,512.96,Yes
C01480,Male,0,Yes,No,53,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),98.04,5274.13,No
C01481,Male,1,No,No,36,Yes,Fiber optic,Two year,Yes,Mailed check,118.16,4275.61,Yes
C01482,Female,1,Yes,Yes,39,Yes,DSL,Month-to-month,Yes,Mailed check,56.22,2132.2,Yes
C01483,Male,0,Yes,Yes,33,Yes,Fiber optic,Month-to-month,No,Electronic check,35.33,1211.98,No
C01484,Male,0,No,No,16,Yes,DSL,One year,Yes,Mailed check,105.0,1667.81,No
C01485,Male,1,Yes,No,32,Yes,No,Month-to-month,No,Mailed check,50.38,1529.07,No
C01486,Male,0,No,No,46,Yes,No,One year,Yes,Mailed check,79.02,3612.7,No
C01487,Male,1,Yes,No,51,Yes,DSL,One year,Yes,Bank transfer (automatic),57.77,2959.02,Yes
C01488,Male,0,Yes,No,8,Yes,No,Month-to-month,No,Credit card (automatic),59.04,475.42,Yes
C01489,Male,0,Yes,No,32,Yes,Fiber optic,Month-to-month,Yes,Mailed check,92.71,2998.89,Yes
C01490,Male,0,No,Yes,59,Yes,No,Month-to-month,Yes,Bank transfer (automatic),54.87,3292.2,Yes
C01491,Male,0,Yes,No,20,No,Fiber optic,One year,Yes,Credit card (automatic),88.69,1718.87,No
C01492,Male,0,Yes,No,57,Yes,DSL,Month-to-month,Yes,Mailed check,19.46,1108.17,No
C01493,Female,0,No,No,68,Yes,No,One year,Yes,Mailed check,51.11,3444.98,No
C01494,Female,0,No,No,9,Yes,DSL,Two year,Yes,Credit card (automatic),50.54,392.41,No
C01495,Male,0,Yes,Yes,5,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),94.38,469.31,Yes
C01496,Female,0,No,Yes,12,Yes,DSL,Two year,No,Bank transfer (automatic),50.08,622.54,No
C01497,Female,1,Yes,No,64,Yes,DSL,One year,Yes,Electronic check,82.6,5310.93,No
C01498,Male,1,Yes,No,19,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),88.23,1656.61,Yes
